,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Mood
50022,50022,5HaGVvE3t9r7aWig5KSmwA,Almafuerte,Mundo Guanaco,Desencuentro,39,136893,False,0.388,0.86,1,-7.221,1,0.0781,8.61e-05,0.0,0.088,0.535,145.323,4,heavy-metal,Energetic
50023,50023,6ktfvSd9cnC9ZQv7bnif1B,Hermetica,Victimas del Vaciamiento,Buscando Razón,39,221200,False,0.465,0.708,2,-10.568,1,0.0286,0.000239,7.57e-06,0.0872,0.685,97.28,4,heavy-metal,Happy
50024,50024,11f1KQMywElQqQn6naiKy4,Pappo;Almafuerte,"Pappo y Amigos, Vol. 2",Llegara la Paz,37,214533,False,0.365,0.912,11,-5.877,0,0.0442,7.24e-05,0.000634,0.707,0.701,140.192,4,heavy-metal,Energetic
50025,50025,3l7ihSOrFwIMBBDcMpfKVL,Hermetica,Acido Argentino,Gil Trabajador,40,188933,False,0.426,0.951,7,-8.2,1,0.0989,0.00053,0.0,0.475,0.394,143.193,4,heavy-metal,Energetic
50026,50026,3RKtXovR95eJLBlDSqcpvP,Hermetica,Acido Argentino,Evitando el Ablande,38,172493,False,0.328,0.908,7,-9.312,1,0.0622,2.43e-05,4.67e-05,0.3,0.403,147.312,4,heavy-metal,Energetic
50027,50027,0Ssu7J0wxOxbNyQn4LTnQe,Almafuerte,Trillando la Fina,Si me ves volver,36,232026,False,0.559,0.575,2,-5.225,1,0.0248,0.231,2.21e-06,0.122,0.38,140.064,4,heavy-metal,Sad
50028,50028,174gCegpUjug5Z2yQ8ectM,Hermetica,Acido Argentino,Memoria de Siglos,42,347840,False,0.365,0.722,4,-10.762,0,0.0301,0.000115,0.0208,0.208,0.284,84.974,4,heavy-metal,Happy
50029,50029,0RmwVg25oTbhHs1gaIZNiw,Almafuerte,A Fondo Blanco,El Visitante,37,259959,False,0.353,0.815,7,-3.606,1,0.0282,0.000192,6.22e-05,0.348,0.406,88.325,4,heavy-metal,Energetic
50030,50030,6NI3argvAq77Pc76uSG1NO,Carajo,Inmundo,Acorazados,36,250386,False,0.534,0.938,3,-4.299,1,0.0623,0.00559,0.0,0.239,0.578,146.979,4,heavy-metal,Energetic
50031,50031,2ZnAe2Af6C6s8B25gtWbCU,Riff,Zona de Nadie (Remasterizado 2016),El Forastero - Remasterizado 2016,38,164013,False,0.485,0.803,5,-9.47,1,0.0805,0.0124,0.0149,0.11,0.857,151.0,4,heavy-metal,Energetic
50032,50032,4XagF7r7V0Y7Aj5lNkseuD,Stam1na;Anna Eriksson,Taival,Gaian lapsi (feat. Anna Eriksson),36,200446,False,0.354,0.956,2,-4.028,1,0.0991,0.000161,0.000602,0.179,0.503,142.855,4,heavy-metal,Energetic
50033,50033,2wByyoQl7Km8ytbqLQfdQv,Hermetica,Acido Argentino,Robo un Auto,37,222000,False,0.406,0.947,11,-9.738,0,0.0817,0.000117,2.11e-05,0.109,0.328,139.913,4,heavy-metal,Energetic
50034,50034,7l6glc1SRrt6BAncgDPrPu,Almafuerte,En Vivo Obras,Debes Saberlo - En Vivo,34,202277,False,0.173,0.985,0,-5.528,1,0.0815,0.000196,0.142,0.65,0.474,160.692,4,heavy-metal,Energetic
50035,50035,6TSbdwlDyKMiExEpHvMfWp,Carajo,Hoy Como Ayer (En Vivo),Constrictor,36,280426,False,0.628,0.801,6,-4.424,1,0.0312,0.0319,1.13e-06,0.0895,0.274,99.989,4,heavy-metal,Happy
50036,50036,40mSjbhKvOJuPpg6vahENQ,Carajo,Inmundo,Chico Granada,42,214733,False,0.458,0.957,8,-3.949,1,0.081,0.00445,0.000115,0.0853,0.394,159.855,4,heavy-metal,Energetic
50037,50037,3mh3uLBvd7sOYnu15zxM91,Hermetica,Acido Argentino,Atravesando Todo Limite,40,240933,False,0.451,0.839,11,-8.944,0,0.0703,0.0207,5.34e-06,0.182,0.512,120.648,4,heavy-metal,Energetic
50038,50038,4dhMxlB0xQXYafSN13NPft,Almafuerte,Ultimando (Cotidiafonos Volumen 1),Patria al Hombro,38,232453,False,0.244,0.955,9,-3.111,1,0.131,0.000932,0.0,0.139,0.461,161.811,4,heavy-metal,Energetic
50039,50039,66XlDN3wIQgfJnY9fzoVBh,Almafuerte,A Fondo Blanco,Aguante Bonavena,36,160533,False,0.401,0.977,9,-2.953,1,0.144,0.00839,1.07e-06,0.555,0.351,73.666,4,heavy-metal,Energetic
50040,50040,1NasftXa4E2YxOpQPfgXzb,Pappo;Viejas Locas,"Pappo y Amigos, Vol. 1",Blus Local,38,147440,False,0.575,0.637,2,-7.757,0,0.0434,0.101,0.0169,0.224,0.891,134.393,4,heavy-metal,Happy
50041,50041,3LwU6R57IykpJiB5a4wD2j,Carajo,Inmundo,El Que Ama Lo Que Hace,43,222520,False,0.464,0.99,6,-2.614,1,0.0884,0.00261,0.0,0.307,0.558,160.03,4,heavy-metal,Energetic
50042,50042,2BkoAPwO85Zb2IOJF0LMRv,OConnor,Río Extraño,Río Extraño,35,267746,False,0.572,0.862,10,-4.482,1,0.0329,0.000313,4.95e-05,0.199,0.41,124.05,4,heavy-metal,Energetic
50043,50043,6NKj3QYujuDSJHL6k1DKjF,Hermetica,Intérpretes,Yo No Lo Haré,35,243000,False,0.406,0.612,0,-8.881,1,0.0338,0.104,5.49e-06,0.115,0.166,123.745,4,heavy-metal,Sad
50044,50044,4zYEGiXEwmsDVt8drtQ5hg,Hermetica,Acido Argentino,Del Camionero,38,269733,False,0.346,0.669,2,-12.34,1,0.0436,0.000398,0.00211,0.188,0.153,147.467,4,heavy-metal,Energetic
50045,50045,300aLkaZSnTdQgK3zPKQLn,Malon,Serie De Oro,Sintoma De La Infeccion,35,255400,False,0.385,0.902,4,-6.595,0,0.068,0.000214,0.000115,0.148,0.607,140.671,4,heavy-metal,Energetic
50046,50046,5RhjDFqXK8YNnMeJZk7URW,Almafuerte,Rock x siempre,A Vos Amigo,0,284000,False,0.403,0.916,9,-3.71,1,0.0428,0.000599,5.35e-06,0.131,0.443,129.051,4,heavy-metal,Energetic
50047,50047,5EcN80qVxzV167tRgrDkx9,Malon,Serie De Oro,Castigador Por Herencia,36,220893,False,0.481,0.88,4,-7.256,1,0.0605,0.000446,0.000373,0.264,0.634,136.912,4,heavy-metal,Energetic
50048,50048,6Z8sv0vpi9I8yYanAJWz3v,Hermetica,Acido Argentino,En las Calles de Liniers,36,208506,False,0.605,0.9,10,-9.264,0,0.0677,7.7e-05,0.0,0.345,0.309,117.134,4,heavy-metal,Energetic
50049,50049,03QuZlIrO7RGx12G7T8enl,Malon,Nuevo Orden Mundial,Deshacer el Mundo,39,290920,False,0.523,0.948,2,-4.946,1,0.0499,0.000253,1.96e-05,0.1,0.474,144.029,4,heavy-metal,Energetic
51000,51000,1aL9518P5G72N92b48tuKw,AP Dhillon,Summer High,Summer High,83,177391,False,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,hip-hop,Happy
51001,51001,08Isz2ETWSBhvIl8UpKYsp,Shubh,No Love,No Love,83,170387,False,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,4,hip-hop,Happy
51002,51002,42TMa2hgBNjte4uV7jNCnQ,Shubh;Ikky,Baller,Baller,82,148188,False,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,4,hip-hop,Energetic
51003,51003,3UhmuWcFaLS3AO3kI9ynQ2,AP Dhillon;Shinda Kahlon;Gurinder Gill;Gminxr,Insane,Insane,77,206060,False,0.796,0.572,8,-7.03,0,0.0545,0.416,2.55e-05,0.0975,0.304,98.967,4,hip-hop,Sad
51004,51004,5HCyWlXZPP0y6Gqq8TgA20,The Kid LAROI;Justin Bieber,STAY (with Justin Bieber),STAY (with Justin Bieber),89,141805,True,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,4,hip-hop,Energetic
51005,51005,3wz2vWhYnnBoFmgMkqtzLy,Chani Nattan;Inderpal Moga,Daku,Daku,75,131077,False,0.847,0.558,8,-5.855,0,0.0663,0.325,0.0,0.135,0.495,98.062,4,hip-hop,Happy
51006,51006,7AsG1F1eMWd17RYan8M3Wm,AP Dhillon;Shinda Kahlon,Two Hearts Never Break The Same,Dil Nu,71,233666,False,0.811,0.655,1,-7.118,0,0.0353,0.0947,1.63e-06,0.068,0.925,117.979,4,hip-hop,Happy
51007,51007,7IK26RNUdgoZWJdlarrcty,AP Dhillon;Shinda Kahlon,Two Hearts Never Break The Same,All Night (Live),71,229510,False,0.723,0.456,4,-7.679,0,0.0359,0.137,2.95e-05,0.081,0.0383,101.139,4,hip-hop,Sad
51008,51008,2AilvPt1AQ8PixlCKqkjfj,Shubh,Elevated,Elevated,76,200658,True,0.828,0.533,6,-5.779,0,0.091,0.214,2.8e-05,0.307,0.605,93.021,4,hip-hop,Happy
51009,51009,32FVH23yFXr8Z0sfjRw4It,AP Dhillon,Two Hearts Never Break The Same,Wo Noor,72,199420,False,0.761,0.554,1,-8.119,0,0.0854,0.193,0.00844,0.0802,0.555,92.52,4,hip-hop,Happy
51010,51010,29m79w9xPMH4YCD6r8JSmV,AP Dhillon;Gurinder Gill;Intense,Excuses,Excuses,82,176232,False,0.837,0.717,5,-7.749,0,0.0822,0.0842,0.0,0.149,0.494,94.984,4,hip-hop,Happy
51011,51011,6ZYxNjuAU9Vy3VtF6W1dtE,Shubh,We Rollin,We Rollin,79,199205,True,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,4,hip-hop,Happy
51012,51012,5RrOyaV2xOAnf62uWj24dB,King,OOPS,OOPS,75,163200,False,0.918,0.673,0,-5.084,1,0.184,0.314,0.0,0.0555,0.828,99.952,4,hip-hop,Happy
51013,51013,2uThc9fZx2BEL3t6uuRMO1,aleemrk;Umair,Cold Hours,Cold Hours,74,206117,False,0.737,0.613,1,-7.304,0,0.358,0.316,1.26e-06,0.343,0.493,170.14,4,hip-hop,Energetic
51014,51014,70wFZWY6cKFxp3Qcq8uxH4,King,Ektarfa,Ektarfa,71,230903,False,0.748,0.472,0,-9.266,0,0.125,0.596,1.1e-05,0.102,0.364,149.97,4,hip-hop,Sad
51015,51015,2ZRo7axmMPeSVUvDbGkJah,XXXTENTACION,?,Hope,86,110886,True,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4,hip-hop,Sad
51016,51016,58f4twRnbZOOVUhMUpplJ4,AP Dhillon;Gminxr;Gurinder Gill;Shinda Kahlon,Brown Munde,Brown Munde,76,254400,False,0.854,0.611,8,-6.26,0,0.0864,0.223,0.0,0.119,0.417,100.024,4,hip-hop,Happy
51017,51017,3sqRODOZ1Z6hR4F2tnFAlg,Maninder Buttar,Sakhiyaan,Sakhiyaan,73,179325,False,0.706,0.674,9,-5.932,1,0.044,0.3,0.0,0.202,0.359,83.001,4,hip-hop,Sad
51018,51018,6XPmY4hIb1RGRyNuq0UBsl,The PropheC,The Lifestyle,Kina Chir,72,216026,False,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,4,hip-hop,Sad
51019,51019,6TClJ8jXi3OBV7gcrU3jx5,AP Dhillon;Gurinder Gill,HIDDEN GEMS,TERE TE,75,114418,False,0.692,0.488,7,-10.96,0,0.135,0.0508,0.0,0.154,0.299,171.9,4,hip-hop,Energetic
51020,51020,1W1dS4VnIrYnllQJ3CAcZy,Sidhu Moose Wala,So High,So High,72,218666,False,0.538,0.763,11,-6.346,0,0.205,0.0152,0.0,0.109,0.484,180.002,4,hip-hop,Energetic
51021,51021,0a6zRnrjmaOcqsEIFkXIhw,Akhil,Khaab,Khaab,72,201689,False,0.662,0.661,0,-5.689,1,0.0514,0.417,0.0,0.0784,0.222,80.009,4,hip-hop,Sad
51022,51022,0yCWDaAgOtg6TKlNCg9rwA,King,The Carnival,Tu Aake Dekhle,81,270000,False,0.77,0.84,11,-4.022,1,0.107,0.515,0.00452,0.145,0.192,96.012,4,hip-hop,Sad
51023,51023,7B4uYqxTpTOS1sgxFB9Ann,Sidhu Moose Wala,The Last Ride,The Last Ride,77,262247,False,0.792,0.647,10,-5.447,0,0.334,0.0299,0.0,0.119,0.638,89.029,4,hip-hop,Happy
51024,51024,2NTVtNcpC0i1R7LVGaCZCF,Badshah;Nikhita Gandhi,Jugnu,Jugnu,74,230400,False,0.716,0.803,10,-5.14,0,0.0445,0.03,0.0,0.0817,0.325,124.961,4,hip-hop,Energetic
51025,51025,60YICjIPdL7LDBcCMK0tAk,Sidhu Moose Wala;Sunny Malton;The Kidd,Levels,Levels,76,228705,True,0.592,0.728,2,-6.098,1,0.311,0.00148,0.0,0.379,0.577,113.17,5,hip-hop,Energetic
51026,51026,7cVe3mYMIfhOlz1NXFWv70,Sidhu Moose Wala,No Name,0 to 100,71,108493,False,0.742,0.675,8,-6.551,1,0.0907,0.139,0.0,0.167,0.679,145.989,4,hip-hop,Happy
51027,51027,5pcmtf1lwrMqmAWWm248fY,AP Dhillon;Gurinder Gill,HIDDEN GEMS,DESIRES,76,168000,False,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,4,hip-hop,Happy
51028,51028,5W7DOVGQLTigu09afW7QMT,Sidhu Moose Wala,Moosetape,295,78,270000,False,0.557,0.794,11,-5.698,0,0.2,0.179,0.0,0.106,0.432,91.366,4,hip-hop,Energetic
51029,51029,5uHy68Q7ZWe8Qq9k7EAprS,Karan Aujla,Sheesha,Sheesha,72,160851,False,0.708,0.672,6,-7.493,0,0.0582,0.322,0.0,0.135,0.399,93.886,4,hip-hop,Happy
51030,51030,2tjWCe2W7sgvS3C8NHcdtI,Akhil;Dhvani Bhanushali;Abhijit Vaghani;Bob,"Duniyaa (From ""Luka Chuppi"")","Duniyaa (From ""Luka Chuppi"")",74,222500,False,0.435,0.658,7,-5.949,0,0.0368,0.699,0.0,0.125,0.524,77.17,4,hip-hop,Sad
51031,51031,2PcGqmKToUz0s65q1Acg7d,AP Dhillon;Shinda Kahlon;Gminxr,HIDDEN GEMS,SPACESHIP,73,124498,False,0.69,0.683,5,-7.186,0,0.0968,0.076,0.000113,0.134,0.549,160.088,4,hip-hop,Energetic
51032,51032,7mNZUnDWUDidWBFaUpVtOC,Vilen,Chidiya,Chidiya,74,253333,False,0.486,0.494,6,-8.56,1,0.0324,0.715,0.0,0.109,0.414,179.975,4,hip-hop,Sad
51033,51033,1w3exvIgbRFV2ijf6qyWm8,Sidhu Moose Wala,No Name,Everybody Hurts,72,173333,False,0.738,0.599,8,-7.102,1,0.0393,0.434,0.0,0.13,0.575,120.052,5,hip-hop,Sad
51034,51034,6udC4b4jOSnHb9ItnXgKLR,Sachin-Jigar;Shreya Ghoshal;Tochi Raina,Shor in the City (Original Motion Picture Soundtrack),Saibo,73,195253,False,0.619,0.429,2,-7.867,1,0.028,0.738,1.35e-05,0.136,0.545,90.058,4,hip-hop,Sad
51035,51035,3JkVYvxNoGf2HCWJo61462,Sidhu Moose Wala;Sunny Malton,No Name,Never Fold (feat. Sunny Malton),74,183225,False,0.814,0.786,8,-5.178,0,0.232,0.069,0.0,0.0976,0.797,93.025,4,hip-hop,Happy
51036,51036,6FQQiTpYnfc5803p84bQp1,Anirudh Ravichander,Vikram (Original Motion Picture Soundtrack),Vikram - Title Track,74,218823,False,0.638,0.842,7,-5.305,0,0.0524,0.174,0.000356,0.126,0.145,169.901,4,hip-hop,Energetic
51037,51037,3Vb8KkT6Ub5fFGPYJCJyLh,Anirudh Ravichander,Vikram (Original Background Score),Rolex Theme - Background Score,72,53247,False,0.61,0.925,8,-4.01,1,0.114,0.00804,0.767,0.131,0.442,101.992,4,hip-hop,Happy
51038,51038,5D507IC1VOAg7bKkmOblr6,Anirudh Ravichander;Adithya RK,"Bae (From ""Don"")","Bae (From ""Don"")",71,242628,False,0.697,0.663,6,-7.246,1,0.0486,0.0701,1.04e-05,0.112,0.407,96.968,4,hip-hop,Happy
51039,51039,0MHiYjjcHNYM9KURa6NveF,Dabzee;SA,"Manavaalan Thug (From ""Thallumaala"")","Manavaalan Thug - From ""Thallumaala""",72,200000,False,0.809,0.583,1,-8.771,1,0.0605,0.356,0.0,0.0622,0.478,96.049,4,hip-hop,Sad
51040,51040,209pScL6fUhISxcLWkB6rf,Anirudh Ravichander,Vikram (Original Background Score),Lokiverse - Background Score,73,156330,False,0.64,0.86,7,-4.481,1,0.101,0.302,0.468,0.109,0.516,96.996,4,hip-hop,Happy
51041,51041,2vkNA9I029dTwX0y6d59Sc,Anirudh Ravichander;Anthony Daasan,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")","Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")",74,209032,False,0.827,0.717,11,-7.755,0,0.111,0.0908,0.000523,0.0511,0.772,123.987,4,hip-hop,Happy
51042,51042,4wCy7erulqUfFQNVaZBD9b,Anirudh Ravichander,Vikram (Original Motion Picture Soundtrack),Once Upon a Time,72,143709,False,0.646,0.879,1,-3.668,1,0.0823,0.00659,0.0607,0.117,0.429,123.849,4,hip-hop,Energetic
51043,51043,6eYsOcDdB5b6rTO5ubMxeV,Anirudh Ravichander;Jonita Gandhi,"Private Party (From ""Don"")","Private Party (From ""Don"")",71,216774,False,0.862,0.886,10,-5.423,0,0.123,0.184,1.33e-06,0.0565,0.896,124.031,4,hip-hop,Happy
51044,51044,5WWplXimzIjlJiN2N7T9Q3,Anirudh Ravichander;Kamal Haasan,"Pathala Pathala (From ""Vikram"")","Pathala Pathala (From ""Vikram"")",74,211384,False,0.826,0.779,0,-5.609,1,0.375,0.35,0.0,0.0657,0.936,130.091,4,hip-hop,Happy
51045,51045,6yvxu91deFKt3X1QoV6qMv,Anirudh Ravichander;Jonita Gandhi,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")","Arabic Kuthu - Halamithi Habibo (From ""Beast"")",76,279677,False,0.608,0.757,2,-6.945,1,0.164,0.259,0.00216,0.259,0.625,124.078,4,hip-hop,Happy
51046,51046,6A6mDExVoAEJmc5JyVSQeK,Anirudh Ravichander,"Life of Pazham (From ""Thiruchitrambalam"")","Life of Pazham (From ""Thiruchitrambalam"")",72,234514,False,0.503,0.665,7,-6.302,0,0.0801,0.124,0.000155,0.175,0.597,174.974,3,hip-hop,Energetic
51047,51047,4HdzYTQiouB9BVYX7JOrhh,Anirudh Ravichander;Rokesh,"Jalabulajangu (From ""Don"")","Jalabulajangu (From ""Don"")",71,202607,False,0.635,0.823,7,-5.437,0,0.153,0.0261,0.0,0.0481,0.457,151.047,4,hip-hop,Energetic
51048,51048,1Hdz67JES35Z4h3Yd4PXvV,Anirudh Ravichander;Ramya Behra;Sahithi Chaganti,Prince (Tamil),Bimbilikki Pilapi,71,247000,False,0.645,0.947,11,-7.239,0,0.238,0.426,2.26e-06,0.463,0.823,156.828,4,hip-hop,Energetic
51049,51049,0xttqqTj7ZAGyVkfOYxQ4F,Anirudh Ravichander;Vijay Yesudas;Shweta Mohan,3 (Original Motion Picture Soundtrack),Nee Paartha Vizhigal - The Touch of Love,70,264506,False,0.665,0.596,9,-6.969,0,0.0278,0.293,3.67e-05,0.247,0.644,110.055,4,hip-hop,Happy
52000,52000,4BcrWCZPXuoGU0SnAsJW1s,George Jones,George Jones - 16 Biggest Hits,He Stopped Loving Her Today,54,197400,False,0.333,0.232,8,-14.605,1,0.0366,0.785,0.000548,0.252,0.398,144.788,4,honky-tonk,Sad
52001,52001,0F76EzCOmno4KJviO7iGNq,Hank Williams;Drifting Cowboys,The Complete Hank Williams,"Hey, Good Lookin'",50,174293,False,0.785,0.365,7,-9.963,1,0.0377,0.801,0.0,0.0662,0.913,141.167,4,honky-tonk,Sad
52002,52002,5sXTCG1UPYlwEa3KPOg3U3,Hank Williams;Drifting Cowboys,The Original Singles Collection . . . Plus,"Hey, Good Lookin'",38,175360,False,0.784,0.327,7,-11.222,1,0.0383,0.797,0.0,0.0941,0.898,141.185,4,honky-tonk,Sad
52003,52003,5zFgBVbfMdfo6kCKm5hD6t,Hank Williams;Drifting Cowboys,The Original Singles Collection . . . Plus,Alone And Forsaken,46,121066,False,0.575,0.162,5,-11.575,1,0.0489,0.975,0.0235,0.114,0.472,76.319,4,honky-tonk,Sad
52004,52004,5O3EyD5kv3n3lGFIWNBSWO,George Jones,Walk Through This World With Me,Walk Through This World With Me,46,137960,False,0.435,0.295,7,-9.043,1,0.0276,0.449,0.000279,0.11,0.49,94.292,4,honky-tonk,Sad
52005,52005,69WdAXh4RBYrAj28jCVjby,George Jones;Tammy Wynette,Greatest Hits,Take Me,22,139466,False,0.414,0.177,2,-16.023,1,0.0305,0.885,9.82e-05,0.133,0.472,67.209,3,honky-tonk,Sad
52006,52006,6vc2NgDneM6ya0i02LKdl7,Frankie Carle,The Piano Style Of Frankie Carle,"In The Cool, Cool, Cool Of The Evening",27,196481,False,0.763,0.211,5,-16.786,1,0.0335,0.973,1.44e-05,0.136,0.747,132.394,4,honky-tonk,Sad
52007,52007,6qMgx8ys4MNNxypaIvbG0i,George Jones,Super Hits,He Stopped Loving Her Today,54,195333,False,0.43,0.173,8,-18.597,1,0.0321,0.594,0.000111,0.224,0.365,72.103,4,honky-tonk,Sad
52008,52008,0deAIqyKFFw55JDMGWTcdA,Hank Williams;Drifting Cowboys,Memorial Album (Expanded Edition),"Hey, Good Lookin'",55,176893,False,0.777,0.36,7,-9.966,1,0.0401,0.805,0.0,0.0756,0.887,140.962,4,honky-tonk,Sad
52009,52009,61GEP8lryEfcuEgBMbRmNi,Hank Williams;Drifting Cowboys,Moanin' The Blues (Expanded Edition),Alone And Forsaken,50,121733,False,0.472,0.182,5,-12.279,1,0.0649,0.971,0.00604,0.113,0.488,80.458,4,honky-tonk,Sad
52010,52010,04bsExZXrwoRXYKKDWlTIU,Hank Williams;Drifting Cowboys,Sings,I Saw The Light,52,166000,False,0.349,0.273,7,-11.443,1,0.0325,0.95,6.21e-05,0.146,0.493,204.922,4,honky-tonk,Sad
52011,52011,2RIPyJ5U3kbJpTAqRzZGFj,Pete Bernhard,Straight Line,Orphan,23,272773,False,0.632,0.527,9,-9.335,1,0.0294,0.24,1.89e-06,0.113,0.679,101.663,4,honky-tonk,Happy
52012,52012,5gbm0aNo7eXNuOEkQi5m9B,Hank Williams;Drifting Cowboys,Honky Tonkin (Expanded Undubbed Edition),Jambalaya (On The Bayou),54,174866,False,0.504,0.298,7,-10.719,1,0.0345,0.725,0.0,0.0693,0.884,164.084,4,honky-tonk,Sad
52013,52013,1bqDQwBFPvykl6OiIHTVis,Hank Williams;Drifting Cowboys,Memorial Album (Expanded Edition),Settin' The Woods On Fire,45,158266,False,0.757,0.3,0,-9.017,1,0.0434,0.836,1.73e-06,0.0649,0.961,161.295,4,honky-tonk,Sad
52014,52014,7bvGIJWvOwCc1VOr9Lkwn7,James Hand,Shadow On The Ground,Floor To Crawl,26,169000,False,0.64,0.499,9,-8.219,1,0.0287,0.725,4.34e-05,0.0892,0.655,126.888,4,honky-tonk,Sad
52015,52015,44NoDY2IHo4Dw5lKUGoRI9,Charlie Walker,My Baby's Gone,Pick Me up on Your Way Down,21,143120,False,0.503,0.383,6,-7.438,1,0.0289,0.789,0.0,0.131,0.913,155.002,4,honky-tonk,Sad
52016,52016,6KB3UH8BVVQqbe24eBfJZn,Floyd Cramer,Last Date,Last Date - Instrumental,49,146933,False,0.296,0.287,0,-13.01,1,0.0345,0.701,0.00121,0.153,0.716,205.4,3,honky-tonk,Sad
52017,52017,4CfXi5WZ4niZDvuLDIZqvg,Hank Williams;Drifting Cowboys,I Saw The Light (Expanded Undubbed Edition),Calling You,23,175226,False,0.659,0.42,2,-7.953,1,0.0248,0.542,2.7e-05,0.105,0.93,95.927,4,honky-tonk,Sad
52018,52018,2Z4DnVXjGNJj7xPnjhlAcM,Railbenders,Segundo,Whiskey Rain,23,231813,False,0.51,0.898,4,-5.803,1,0.0394,0.193,0.0,0.111,0.711,125.163,4,honky-tonk,Happy
52019,52019,1pDO9I2o9IE2Tw79wxmo30,George Jones,Wine Colored Roses,Wine Colored Roses,24,197533,False,0.494,0.178,7,-16.524,1,0.0281,0.592,0.0,0.168,0.262,87.371,3,honky-tonk,Sad
52020,52020,5NItI4mEfxJqhnyaVRjMDR,Webb Pierce,Golden Hits - Volume I (Vol. 1),I'm Walking the Dog,22,143730,False,0.374,0.439,9,-10.924,1,0.0309,0.679,0.000209,0.132,0.83,144.654,4,honky-tonk,Sad
52021,52021,1q0wCfrE9eGFMzS2g8aVnx,George Jones,I Am What I Am (Expanded Edition),He Stopped Loving Her Today,56,195760,False,0.351,0.21,8,-14.838,1,0.0334,0.76,0.000138,0.29,0.394,144.25,4,honky-tonk,Sad
52022,52022,54lkjZWc8TO7r1QSCiIwVG,George Jones,The Full Discover Package,Still Doin' Time,22,168773,False,0.635,0.311,3,-12.621,1,0.0314,0.772,4.93e-05,0.0955,0.34,124.166,3,honky-tonk,Sad
52023,52023,62OQBigJvRuggCFv3E3LFK,George Jones,Country Heart: 24 Favorite Songs,The Race Is On,22,124800,False,0.653,0.487,9,-12.678,1,0.0341,0.723,0.0,0.17,0.921,87.963,4,honky-tonk,Sad
52024,52024,692SwkeacszJXUIXYN2y1I,George Jones,Nothing Ever Hurt Me (Half As Bad As Losing You),What My Woman Can't Do,24,154946,False,0.573,0.213,6,-13.541,1,0.0254,0.706,2.11e-06,0.279,0.549,91.793,4,honky-tonk,Sad
52025,52025,3TBo35jEFBoveimF1NJ4ER,George Jones,Greatest Hits from the King of Country,A Good Year for the Roses,24,186520,False,0.51,0.336,11,-11.351,1,0.029,0.748,0.189,0.185,0.436,92.571,4,honky-tonk,Sad
52026,52026,0DUrdV917olRPxTesJAI3n,George Jones,Columbia Country Classics - Volume 4: The Nashville Sound,The Grand Tour,29,185533,False,0.482,0.214,10,-15.021,1,0.0277,0.888,0.0029,0.287,0.442,88.649,4,honky-tonk,Sad
52027,52027,4FmnUrA4cN7bsTuHNuEOqv,Frankie Carle;Marjorie Hughes,From The Sony Vault: Christmas With The Big Bands,Little Jack Frost Get Lost (with Marjorie Hughes) - 78rpm Version,28,164160,False,0.779,0.247,10,-12.5,0,0.0338,0.942,0.000578,0.153,0.732,135.87,4,honky-tonk,Sad
52028,52028,2rygxuvAiis3OebdJHsR0q,Hank Williams;Drifting Cowboys,The Complete Hank Williams,Honky Tonkin',23,163493,False,0.537,0.414,4,-9.909,1,0.0307,0.831,1e-06,0.102,0.859,165.352,4,honky-tonk,Sad
52029,52029,05qxVI0FGM6OiestYxA8Wn,George Jones,Mr. Country and Western,White Lightnin',26,166368,False,0.603,0.717,8,-12.338,1,0.0622,0.685,1.59e-05,0.105,0.943,149.092,4,honky-tonk,Happy
52030,52030,4dim8F8t01qimHOmr6S3Gd,Faron Young,The Complete Capitol Hits Of Faron Young,Hello Walls,55,146840,False,0.62,0.406,0,-10.421,1,0.0281,0.722,6.73e-06,0.114,0.695,101.489,4,honky-tonk,Sad
52031,52031,6SAJ25rNLHCfYabbk9QCJm,George Jones,Love Songs,He Stopped Loving Her Today,22,195760,False,0.346,0.208,8,-14.705,1,0.0343,0.777,9.09e-05,0.244,0.382,144.134,4,honky-tonk,Sad
52032,52032,7nsvrteisxxfFN4U4BrkjE,Hank Williams;Drifting Cowboys,The Complete Hank Williams,Honky Tonk Blues,26,130573,False,0.773,0.309,9,-9.665,1,0.0417,0.807,2.44e-05,0.106,0.824,127.868,4,honky-tonk,Sad
